Timestamp(ms E-10)	gyro_X	gyro_Y	gyro_Z	
4191322	-0.00288546	0.0133889	-0.00240505
4191332	-0.00395238	0.0112656	-0.00241435
4191342	-0.00275958	0.011215	-0.00447416
4191352	-0.0026958	0.0090673	-0.00548136
4191362	-0.00376272	0.00694406	-0.00549054
4191372	-0.00376177	0.00588346	-0.00546324
4191382	-0.00275433	0.0048511	-0.00430989
4191392	-0.00168467	0.00379264	-0.00421858
4191402	-0.00375736	0.000580192	-0.00532639
4191412	-0.00583017	-0.00263226	-0.00643432
4191422	-0.00589144	-0.0036664	-0.00534511
4191432	-0.00595355	-0.00364006	-0.00428319
4191442	-0.00695932	-0.00472915	-0.0053817
4191452	-0.00802815	-0.00473118	-0.00544572
4191462	-0.00802732	-0.00579178	-0.00541842
4191472	-0.00689554	-0.00687683	-0.0063889
4191482	-0.00463212	-0.00904667	-0.00832987
4191492	-0.00242984	-0.0122508	-0.00918162
4191502	-0.00142312	-0.0122223	-0.00805569
4191512	-0.00475359	-0.0121758	-0.0061239
4191522	-0.0068264	-0.0153883	-0.00723183
4191532	-0.00669873	-0.0196835	-0.00924623
4191542	-0.00669956	-0.0186229	-0.00927365
4191552	-0.0067023	-0.0154409	-0.00935566
4191562	-0.00676525	-0.014354	-0.00832117
4191572	-0.00783408	-0.014356	-0.00838518
4191582	-0.0121729	-0.0122166	-0.00763404
4191592	-0.0112292	-0.0111011	-0.00547361
4191602	-0.00695229	-0.0132141	-0.00516284
4191612	-0.00588	-0.0174546	-0.00498927
4191622	-0.00588	-0.0174546	-0.00498927
4191632	-0.00588	-0.0174546	-0.00498927
4191642	-0.00688577	-0.0185438	-0.0060879
4191652	-0.00902331	-0.0185479	-0.00621593
4191662	-0.0102147	-0.0206184	-0.0041014
4191672	-0.0081985	-0.0237435	-0.0017674
4191682	-0.00618148	-0.0279293	0.000593901
4191692	-0.00428963	-0.0310014	0.00505185
4191702	-0.00466025	-0.0329646	0.0114782
4191712	-0.00546551	-0.0347431	0.0253378
4191722	-0.00639474	-0.0364689	0.0413215
4191732	-0.00676382	-0.0405532	0.0478024
4191742	-0.00550699	-0.0427516	0.0447354
4191752	-0.00519669	-0.0428833	0.0394258
4191762	-0.00394166	-0.0429603	0.0363041
4191772	-0.00274956	-0.0419503	0.0342169
4191782	-0.00388038	-0.041926	0.0352148
4191792	-0.00412965	-0.0407599	0.0394351
4191802	-0.00437796	-0.0406545	0.0436828
4191812	-0.00337124	-0.0406262	0.0448087
4191822	-0.00110769	-0.042796	0.0428677
4191832	0.000148177	-0.0439335	0.0397735
4191842	0.00247097	-0.042948	0.0366883
4191852	0.00347602	-0.0407984	0.0377595
4191862	0.00441968	-0.0396827	0.03992
4191872	0.00548935	-0.0407414	0.0400114
4191882	0.00567472	-0.0397599	0.0367982
4191892	0.00478947	-0.0366592	0.0334665
4191902	0.00377929	-0.0324452	0.032231
4191912	0.00390077	-0.0293159	0.030025
4191922	0.00295615	-0.0293707	0.0278372
4191932	0.00307941	-0.0283629	0.0256859
4191942	0.00433087	-0.0241973	0.0224547
4191952	0.0044533	-0.0221289	0.0202762
4191962	0.00457561	-0.0200603	0.0180975
4191972	0.00689769	-0.018014	0.0149851
4191982	0.00808966	-0.017004	0.012898
4191992	0.00814998	-0.0149091	0.0117813
4192002	0.00714064	-0.0117556	0.0105733
4192012	0.00720108	-0.00966072	0.00945663
4192022	0.00839293	-0.0086509	0.00736928
4192032	0.010716	-0.00766504	0.00428438
4192042	0.0129777	-0.00771368	0.00228858
4192052	0.011971	-0.00774217	0.00116265
4192062	0.01197	-0.00668156	0.00113523
4192072	0.00983083	-0.0045644	0.000952482
4192082	0.00763118	-0.00454211	0.00188625
4192092	0.00763023	-0.00348139	0.00185883
4192102	0.0119684	-0.00456035	0.00108051
4192112	0.0152988	-0.00460684	-0.000851274
4192122	0.0164279	-0.00250983	-0.00190389
4192132	0.0154194	-0.000416994	-0.00308454
4192142	0.0132198	-0.000394821	-0.00215065
4192152	0.0101384	-0.0015142	-0.00443923
4192162	0.00806129	0.000576377	-0.00568402
4192172	0.00906694	0.00166559	-0.0045855
4192182	0.0100737	0.00169408	-0.00345945
4192192	0.0121492	0.00172448	-0.00226951
4192202	0.0110184	0.0017488	-0.00127161
4192212	0.0101358	0.00166774	-0.00452137
4192222	0.0102582	0.00373614	-0.00669992
4192232	0.0101331	0.00484955	-0.00460339
4192242	0.00894022	0.0049001	-0.00254369
4192252	0.00900304	0.00381315	-0.00357831
4192262	0.0079335	0.00487173	-0.00366962
4192272	0.00686383	0.00593042	-0.00376105
4192282	0.00573218	0.00701523	-0.00279045
4192292	0.00680089	0.00701737	-0.00272644
4192302	0.00793171	0.00699306	-0.00372434
4192312	0.00793171	0.00699306	-0.00372434
4192322	0.00793266	0.00593245	-0.00369704
4192332	0.00893843	0.00702143	-0.0025984
4192342	0.00899863	0.00911629	-0.00371516
4192352	0.00591493	0.0111786	-0.00608575
4192362	0.00377905	0.00905323	-0.00615907
4192372	0.0026499	0.00695646	-0.00510633
4192382	0.00365484	0.00910604	-0.00403523
4192392	0.00585365	0.0101445	-0.00499642
4192402	0.00811625	0.00903511	-0.00696492
4192412	0.00598049	0.00690973	-0.00703812
4192422	0.00478745	0.00696051	-0.0049783
4192432	0.00466156	0.00913441	-0.0029093
4192442	0.003654	0.0101668	-0.00406253
4192452	0.00478482	0.0101424	-0.00506043
4192462	0.00591493	0.0111786	-0.00608575
4192472	0.00698364	0.0111808	-0.00602174
4192482	0.00685847	0.0122942	-0.0039252
4192492	0.00472009	0.0133506	-0.00408065
4192502	0.00371349	0.0133222	-0.00520658
4192512	0.00270581	0.0143543	-0.00635982
4192522	0.0026437	0.0143808	-0.0052979
4192532	0.00358939	0.0133749	-0.00308275
4192542	0.00459599	0.0134033	-0.00195682
4192552	0.00359023	0.0123143	-0.00305533
4192562	0.00377738	0.0111746	-0.00621378
4192572	0.000695109	0.0111157	-0.00852978
4192582	-0.00565541	0.0110769	-0.00997591
4192592	-0.00577784	0.00900829	-0.00779736
4192602	-0.00168633	0.00591397	-0.0042733
4192612	0.00258875	0.0059222	-0.00401711
4192622	0.00271201	0.00692999	-0.00616825
4192632	0.0016433	0.00692785	-0.00623238
4192642	-0.000556469	0.00695026	-0.0052985
4192652	-0.0016855	0.00485325	-0.00424588
4192662	-0.000678778	0.00488162	-0.00311995
4192672	0.00158381	0.00377238	-0.00508845
4192682	0.00170982	0.00159836	-0.00715756
4192692	-0.00048995	0.00162065	-0.00622368
4192702	-0.000616789	0.00485528	-0.00418186
4192712	-0.00294054	0.00493014	-0.00112414
4192722	-0.00394535	0.00278056	-0.00219536
4192732	-0.00275075	0.000608563	-0.00420046
4192742	-0.00262487	-0.00156546	-0.00626957
4192752	-0.00155509	-0.00262392	-0.00617814
4192762	0.000520349	-0.0025934	-0.00498819
4192772	-0.000549436	-0.00153482	-0.00507963
4192782	-0.000487328	-0.00156128	-0.00614154
4192792	0.000644565	-0.00264621	-0.00711203
4192802	0.000583291	-0.00368047	-0.00602281
4192812	0.000586867	-0.00792301	-0.00591326
4192822	0.000463486	-0.00893092	-0.00376213
4192832	0.00260103	-0.00892675	-0.00363398
4192842	0.00272703	-0.0111008	-0.00570309
4192852	0.000590324	-0.0121655	-0.00580382
4192862	-0.00148594	-0.0111353	-0.00702119
4192872	-0.000418067	-0.0100727	-0.00698447
4192882	-0.000419855	-0.00795138	-0.00703919
4192892	-0.000357866	-0.00797772	-0.00810111
4192902	0.00177979	-0.00797367	-0.00797307
4192912	0.00498688	-0.0090282	-0.00775361
4192922	0.00486457	-0.0110967	-0.00557506
4192932	0.0037967	-0.0121593	-0.00561166
4192942	0.00285292	-0.0132747	-0.00777221
4192952	0.00278997	-0.0121877	-0.00673759
4192962	0.000467896	-0.0142341	-0.00362527
4192972	0.000407696	-0.0163289	-0.00250864
4192982	0.0047456	-0.0174077	-0.00328696
4192992	0.00706685	-0.0143008	-0.00642681
4193002	0.00926459	-0.0122018	-0.00741541
4193012	0.00593519	-0.0132159	-0.00545633
4193022	0.00468016	-0.0131388	-0.00233459
4193032	0.00788653	-0.0131326	-0.00214255
4193042	0.0100223	-0.0110072	-0.00206912
4193052	0.0110903	-0.00994456	-0.0020324
4193062	0.0111513	-0.0089103	-0.00312173
4193072	0.0112737	-0.00684178	-0.00530028
4193082	0.0100799	-0.00573039	-0.00326788
4193092	0.00894904	-0.00570619	-0.0022701
4193102	0.00794148	-0.00467396	-0.00342333
4193112	0.0102023	-0.00366187	-0.00544643
4193122	0.0133466	-0.00362933	-0.00419247
4193132	0.0142912	-0.00357449	-0.00200462
4193142	0.0141661	-0.00246119	9.19104e-05
4193152	0.0142291	-0.00354815	-0.000942707
4193162	0.0122148	-0.0025444	-0.00322187
4193172	0.0110202	-0.000372529	-0.00121677
4193182	0.0120853	0.00387204	-0.00126231
4193192	0.0130868	0.0102643	-0.000300527
4193202	0.0140278	0.0145617	0.00177789
4193212	0.014027	0.0156224	0.00175047
4193222	0.0140262	0.016683	0.00172305
4193232	0.0161619	0.0188082	0.00179636
4193242	0.0161601	0.0209296	0.00174165
4193252	0.0161575	0.0241114	0.00165951
4193262	0.014019	0.0251681	0.00150418
4193272	0.0128244	0.0273398	0.00350928
4193282	0.0128838	0.0304954	0.00236523
4193292	0.0109919	0.0335678	-0.0020926
4193302	0.0102929	0.0365894	-0.00861013
4193312	0.0107248	0.0395868	-0.0161258
4193322	0.0112196	0.0414971	-0.0246758
4193332	0.0117161	0.0412861	-0.0331712
4193342	0.0130945	0.042217	-0.0384443
4193352	0.0132169	0.0442855	-0.0406228
4193362	0.0143467	0.0453218	-0.0416481
4193372	0.0122092	0.0453178	-0.0417762
4193382	0.0101959	0.0452609	-0.0440282
4193392	0.0101942	0.0473822	-0.0440829
4193402	0.0133375	0.0484754	-0.0428561
4193412	0.015475	0.0484794	-0.0427281
4193422	0.010195	0.0463215	-0.0440555
4193432	0.00598192	0.0462868	-0.0453734
4193442	0.00591815	0.0484346	-0.0443662
4193452	0.00585425	0.0505822	-0.043359
4193462	0.00371766	0.0495174	-0.0434599
4193472	0.00372207	0.0442142	-0.043323
4193482	0.00466835	0.0421479	-0.0410804
4193492	0.004421	0.0411927	-0.0368052
4193502	0.00316513	0.0423303	-0.033711
4193512	0.000966311	0.0412918	-0.0327497
4193522	0.00197482	0.0391991	-0.031569
4193532	0.00191271	0.0392255	-0.0305071
4193542	0.000843883	0.0392234	-0.0305711
4193552	0.000782728	0.0381892	-0.0294819
4193562	0.00179207	0.0350356	-0.0282738
4193572	0.000662923	0.0329387	-0.0272212
4193582	-0.00147641	0.0350558	-0.027404
4193592	-0.00135386	0.0371243	-0.0295825
4193602	-0.00135386	0.0371243	-0.0295825
4193612	-0.00455749	0.0339363	-0.0296925
4193622	-0.00474107	0.0308334	-0.0264248
4193632	-0.00272691	0.0298297	-0.0241454
4193642	-0.00172031	0.0298581	-0.0230194
4193652	-0.00171936	0.0287975	-0.022992
4193662	-0.00278628	0.0266742	-0.0230013
4193672	-0.00290775	0.0235449	-0.0207955
4193682	-0.00510478	0.0203853	-0.0197796
4193692	-0.00623298	0.0172278	-0.0186995
4193702	-0.00522447	0.0151349	-0.0175189
4193712	-0.00433838	0.0109736	-0.0141594
4193722	-0.00232422	0.00996983	-0.0118802
4193732	-0.0013777	0.00790334	-0.00963759
4193742	-0.00149918	0.00477409	-0.00743163
4193752	-0.00256622	0.00265074	-0.00744092
4193762	-0.0025034	0.00156379	-0.00847554
4193772	-0.000301957	-0.000579715	-0.00935459
4193782	0.00290704	-0.00375533	-0.00908041
4193792	0.00278389	-0.00476336	-0.00692916
4193802	0.000645399	-0.00370681	-0.00708473
4193812	-0.00149119	-0.00477159	-0.00718534
4193822	-0.00249803	-0.00480008	-0.00831127
4193832	-0.00368917	-0.00687063	-0.00619674
4193842	-0.00161278	-0.0079006	-0.00497937
4193852	-0.00155067	-0.00792706	-0.00604129
4193862	-0.000357866	-0.00797772	-0.00810111
4193872	-0.000232816	-0.00909114	-0.0101976
4193882	-0.000169873	-0.0101781	-0.0112321
4193892	0.00090158	-0.0133579	-0.0110861
4193902	0.00197124	-0.0144166	-0.0109947
4193912	0.00410962	-0.015473	-0.0108391
4193921	0.00291848	-0.0175436	-0.00872457
4193931	0.00285816	-0.0196385	-0.00760794
4193941	0.00386679	-0.0217314	-0.00642729
4193951	0.00386679	-0.0217314	-0.00642729
4193961	0.00273669	-0.0227678	-0.00540197
4193971	0.00374341	-0.0227393	-0.00427604
4193981	0.00594306	-0.0227617	-0.00520992
4193991	0.00939679	-0.0218002	-0.00929296
4194001	0.00832713	-0.0207416	-0.00938439
4194011	0.00832891	-0.0228629	-0.00932956
4194021	0.010407	-0.0260142	-0.00805748
4194031	0.00933909	-0.027077	-0.00809419
4194041	0.00820649	-0.0249314	-0.00715101
4194051	0.00814366	-0.0238445	-0.00611651
4194061	0.0090872	-0.022729	-0.00395596
4194071	0.00896406	-0.023737	-0.00180483
4194081	0.0089649	-0.0247976	-0.00177741
4194091	0.0100319	-0.0226742	-0.00176799
4194101	0.0111008	-0.0226722	-0.00170398
4194111	0.00896406	-0.023737	-0.00180483
4194121	0.00682557	-0.0226804	-0.00196016
4194131	0.00801671	-0.0206097	-0.00407481
4194141	0.0123531	-0.0195674	-0.00490785
4194151	0.0123531	-0.0195674	-0.00490785
4194161	0.0101534	-0.019545	-0.00397396
4194171	0.00795293	-0.0184622	-0.00306761
4194181	0.00675559	-0.0131083	-0.00114465
4194191	0.00681591	-0.0110134	-0.00226128
4194201	0.00788391	-0.00995076	-0.00222456
4194211	0.00901365	-0.00891447	-0.00324988
4194221	0.0102059	-0.00790441	-0.00533688
4194231	0.0090102	-0.00467193	-0.00335932
4194241	0.0077517	-0.000352383	-0.000347018
4194251	0.00668204	0.000706196	-0.000438452
4194261	0.0068053	0.00171423	-0.0025897
4194271	0.00686729	0.00168788	-0.00365162
4194281	0.00787508	0.000655532	-0.00249827
4194291	0.00994956	0.00174677	-0.00133562
4194301	0.00881517	0.00601351	-0.000447273
4194311	0.00673699	0.00916493	-0.00171936
4194321	0.00572872	0.0112578	-0.0029
4194331	0.00459862	0.0102215	-0.00187469
4194341	0.00560617	0.00918913	-0.000721455
4194351	0.00667489	0.00919127	-0.000657439
4194361	0.00667489	0.00919127	-0.000657439
4194371	0.00654817	0.012426	0.00138438
4194381	0.004408	0.0156038	0.00117421
4194391	0.00340056	0.0166359	2.08616e-05
4194401	0.00459242	0.0176458	-0.00206625
4194411	0.00559831	0.0187348	-0.000967741
4194421	0.00553632	0.0187612	9.41753e-05
4194431	0.00440538	0.0187856	0.00109208
4194441	0.00119817	0.0198401	0.000872612
4194451	0.000249028	0.0250884	-0.00145209
4194461	0.00143945	0.0282196	-0.00359404
4194471	0.00156355	0.0281669	-0.00571787
4194481	0.000681877	0.0270251	-0.00894022
4194491	0.000804305	0.0290937	-0.0111188
4194501	-0.00121093	0.0311581	-0.0134255
4194511	-0.00417256	0.035289	-0.0179747
4194521	-0.00594294	0.0414904	-0.0246385
4194531	-0.00557494	0.0466354	-0.0311469
4194541	-0.00633419	0.0475622	-0.0365479
4194551	-0.00853384	0.0475844	-0.035614
4194561	-0.00985003	0.0466272	-0.0314029
4194571	-0.00978613	0.0444796	-0.0324101
4194581	-0.0107911	0.0423299	-0.0334814
4194591	-0.0129899	0.0412915	-0.0325202
4194601	-0.0119832	0.0413198	-0.0313942
4194611	-0.0053817	0.0380713	-0.0341138
4194621	0.0002141	0.0337337	-0.0379318
4194631	0.000277042	0.0326467	-0.0389664
4194641	-0.00204575	0.0316609	-0.0358812
4194651	-0.00229323	0.0307058	-0.0316062
4194661	-0.00147104	0.028692	-0.0272397
4194671	-0.00379479	0.0287671	-0.024182
4194681	-0.0049876	0.0288177	-0.0221223
4194691	-0.00385606	0.0277327	-0.0230927
4194701	-0.000647068	0.0245571	-0.0228186
4194711	0.000300288	0.0214299	-0.0205486
4194721	0.00124848	0.0172422	-0.0182513
4194731	0.00118899	0.0140866	-0.0171072
4194741	0.00100374	0.013105	-0.0138941
4194751	0.0018872	0.0121256	-0.0106169
4194761	0.00396442	0.0100349	-0.00937212
4194771	0.00598145	0.00584912	-0.00701082
4194781	0.00598407	0.00266719	-0.00692868
4194791	0.00479186	0.00165737	-0.00484157
4194801	0.000392675	0.00170183	-0.00297391
4194811	-0.00281453	0.00275624	-0.00319326
4194821	-0.000613213	0.000612736	-0.00407243
4194831	0.00152528	-0.000443816	-0.00391698
4194841	0.0024699	-0.00038898	-0.00172901
4194851	0.00347745	-0.00142121	-0.000575781
4194861	0.00567806	-0.00250411	-0.00148225
4194871	0.00693381	-0.00364161	-0.00457668
4194881	0.00699508	-0.00260746	-0.0056659
4194891	0.00699413	-0.00154686	-0.00569332
4194901	0.00473332	-0.00255883	-0.0036701
4194911	0.00360346	-0.00359511	-0.0026449
4194921	0.0058651	-0.00364375	-0.0046407
4194931	0.00712001	-0.00372076	-0.00776243
4194941	0.00711823	-0.00159955	-0.00781715
4194951	0.00705719	-0.00263381	-0.00672781
4194961	0.0059911	-0.00581789	-0.00670981
4194971	0.00486195	-0.00791478	-0.00565708
4194981	0.00385618	-0.00900388	-0.00675571
4194991	0.00278831	-0.0100665	-0.00679231
4195001	0.00492489	-0.00900185	-0.00669169
4195011	0.0070616	-0.00793695	-0.00659096
4195021	0.00807011	-0.0100299	-0.00541031
4195031	0.00907838	-0.0121226	-0.00422966
4195041	0.0102103	-0.0132076	-0.00520015
4195051	0.0113412	-0.0132319	-0.00619805
4195061	0.00825357	-0.00692701	-0.0086782
4195071	0.0041647	-0.00701439	-0.01212
4195081	0.00731683	-0.0165274	-0.0106198
4195091	0.0125393	-0.0196464	-0.0080936
4195101	0.0146111	-0.0153733	-0.00701308
4195111	0.0112791	-0.0132055	-0.00513613
4195121	0.00914049	-0.0121491	-0.00529158
4195131	0.0102093	-0.0121469	-0.00522745
4195141	0.0111539	-0.0120921	-0.0030396
4195151	0.0110308	-0.0131	-0.000888467
4195161	0.0098989	-0.0120151	8.21352e-05
4195171	0.00971007	-0.00875413	0.00318575
4195181	0.0084542	-0.00761652	0.00628006
4195191	0.00808442	-0.0106403	0.0127337
4195201	0.00997555	-0.0126518	0.0171642
4195211	0.0130594	-0.0147142	0.0195349
4195221	0.0150098	-0.0135704	0.0228213
4195231	0.0137548	-0.0134934	0.025943
4195241	0.0135065	-0.0133879	0.0301907
4195251	0.0140769	-0.0110537	0.0386955
4195261	0.0109392	-0.00215077	0.0553392
4195271	0.00309002	0.00904953	0.0791056
4195281	-0.00167155	0.013945	0.105352
4195291	-0.0036732	0.0164597	0.121162
4195301	-0.00568402	0.0132209	0.118992
4195311	-0.00612855	0.00871277	0.108418
4195321	-0.0065757	0.00738633	0.0977627
4195331	-0.00828052	0.00931895	0.0901464
4195341	-0.00817263	0.0114036	0.0879792
4195351	-0.00584793	0.0102681	0.0849489
4195361	-0.00434554	0.0111461	0.0775518
4195371	-0.00158906	0.0130079	0.0670059
4195381	0.00022471	0.0126936	0.0543265
4195391	0.00228763	0.0112132	0.0374268
4195401	0.00435042	0.0097326	0.0205272
4195411	0.00610018	0.011566	0.00885522
4195421	0.00640714	0.0156769	0.00343609
4195431	0.00552094	0.0198382	7.66516e-05
4195441	0.00558305	0.0198119	-0.000985265
4195451	0.00451529	0.0187492	-0.00102186
4195461	0.00357139	0.0176337	-0.00318253
4195471	0.00350857	0.0187207	-0.00214791
4195481	0.00231373	0.0208926	-0.000142694
4195491	-0.000958323	0.0251555	0.000617504
4195501	-0.00221515	0.0273538	0.00368464
4195511	-0.00120914	0.028443	0.00478327
4195521	-7.83205e-05	0.0284185	0.00378537
4195531	-0.000203252	0.029532	0.00588179
4195541	-0.000329256	0.031706	0.00795102
4195551	-0.000329256	0.031706	0.00795102
4195561	-0.00246608	0.0306412	0.00785029
4195571	-0.0045433	0.0327321	0.00660551
4195581	-0.0065583	0.0347965	0.00429881
4195591	-0.00769103	0.0369421	0.00524199
4195601	-0.00662398	0.0390655	0.00525129
4195611	-0.0075084	0.0411056	0.00194681
4195621	-0.00946248	0.0442044	-0.00144923
4195631	-0.0124232	0.0472747	-0.00597131
4195641	-0.0153209	0.049258	-0.0115278
4195651	-0.0160182	0.0501583	-0.0179907
4195661	-0.013572	0.0521519	-0.0232272
4195671	-0.0144563	0.0541922	-0.0265318
4195681	-0.0153397	0.0551715	-0.0298089
4195691	-0.0152795	0.0572665	-0.0309256
4195701	-0.0142745	0.0594162	-0.0298544
4195711	-0.0131419	0.0572706	-0.0307976
4195721	-0.0130771	0.0540624	-0.0317775
4195731	-0.0118213	0.0529245	-0.0348719
4195741	-0.00710893	0.0495663	-0.0419672
4195751	-0.00428843	0.0492804	-0.0535204
4195761	-0.0071888	0.0544456	-0.059159
4195771	-0.0136691	0.0608236	-0.0586456
4195781	-0.0149249	0.0619613	-0.0555511
4195791	-0.0140424	0.0620425	-0.0523013
4195801	-0.0162412	0.061004	-0.0513401
4195811	-0.0174341	0.0610547	-0.0492803
4195821	-0.0174341	0.0610547	-0.0492803
4195831	-0.0163023	0.0599698	-0.0502506
4195841	-0.0163023	0.0599698	-0.0502506
4195851	-0.0173712	0.0599678	-0.0503148
4195861	-0.0164256	0.0589617	-0.0480995
4195871	-0.0144734	0.0579844	-0.0447582
4195881	-0.0136502	0.0549101	-0.0403644
4195891	-0.0137097	0.0517545	-0.0392203
4195901	-0.0136458	0.0496068	-0.0402275
4195911	-0.0146499	0.0463963	-0.0412714
4195921	-0.0147111	0.0453621	-0.0401821
4195931	-0.0138888	0.0433483	-0.0358156
4195941	-0.0108651	0.039191	-0.0323282
4195951	-0.00991964	0.0381851	-0.0301129
4195961	-0.00885081	0.0381871	-0.0300488
4195971	-0.0100437	0.0382378	-0.0279889
4195981	-0.0112358	0.037228	-0.0259019
4195991	-0.0101652	0.0351087	-0.0257829
4196001	-0.0080241	0.0308701	-0.0255455
4196011	-0.00707686	0.027743	-0.0232754
4196021	-0.00619245	0.0257028	-0.0199709
4196031	-0.00405312	0.0235857	-0.019788
4196041	-0.00197756	0.0236162	-0.0185981
4196051	-0.00216377	0.0236952	-0.0154122
4196061	-0.00335503	0.0216247	-0.0132977
4196071	-0.00228262	0.0173841	-0.0131242
4196081	0.00193405	0.0131761	-0.0116965
4196091	0.00294149	0.0121437	-0.0105432
4196101	0.00187361	0.0110811	-0.0105798
4196111	-0.00239801	0.00683033	-0.0107266
4196121	-0.014469	-0.00517797	-0.0239373
4196131	-0.0152514	0.00696564	-0.0477563
4196141	0.00113785	0.0248693	-0.0536327
4196151	0.0135227	0.0325032	-0.0456223
4196161	0.0151707	0.0242331	-0.0367799
4196171	0.0127937	0.0137279	-0.0323865
4196181	0.0113568	0.00858068	-0.025942
4196191	0.00991666	0.00767624	-0.0196069
4196201	0.00860119	0.00565839	-0.0153686
4196211	0.00741172	0.00146651	-0.0131993
4196221	0.0072912	-0.00272334	-0.0109659
4196231	0.0092417	-0.00157964	-0.00767934
4196241	0.0111291	0.00065136	-0.00335824
4196251	0.0099982	0.000675559	-0.00236034
4196261	0.00798488	0.000618815	-0.00461233
4196271	0.00704014	0.000564098	-0.00680029
4196281	0.00597131	0.000561953	-0.00686431
4196291	0.00603259	0.00159621	-0.00795364
4196301	0.00716269	0.00263262	-0.00897896
