Timestamp(ms E-10)	acc_X	acc_Y	acc_Z	
4192309	-0.498622	0.246135	9.80352
4192319	-0.514562	0.27323	9.74472
4192329	-0.550417	0.286352	9.6994
4192339	-0.542707	0.258628	9.73391
4192349	-0.535525	0.221615	9.77815
4192359	-0.535791	0.221737	9.78289
4192369	-0.512161	0.236207	9.78868
4192379	-0.516143	0.23583	9.77417
4192389	-0.515075	0.225809	9.75543
4192399	-0.507099	0.197963	9.78519
4192409	-0.504447	0.19895	9.82343
4192419	-0.533669	0.235058	9.74457
4192429	-0.52916	0.24949	9.74923
4192439	-0.512431	0.245862	9.79319
4192449	-0.510299	0.235352	9.75547
4192459	-0.516675	0.236075	9.78366
4192469	-0.535014	0.273802	9.76733
4192479	-0.519076	0.273098	9.7397
4192489	-0.525172	0.235567	9.76411
4192499	-0.548006	0.225496	9.74397
4192509	-0.549338	0.230874	9.76757
4192519	-0.550399	0.22183	9.7868
4192529	-0.545615	0.212307	9.78732
4192539	-0.54002	0.173817	9.77433
4192549	-0.543742	0.187618	9.75471
4192559	-0.540576	0.23126	9.78237
4192569	-0.553321	0.230498	9.75305
4192579	-0.520118	0.216389	9.76013
4192589	-0.512958	0.231807	9.80304
4192599	-0.53739	0.227237	9.81125
4192609	-0.533134	0.208425	9.8215
4192619	-0.546144	0.203018	9.79705
4192629	-0.551723	0.208142	9.81089
4192639	-0.537395	0.241536	9.81088
4192649	-0.520931	0.254887	9.7734
4192659	-0.52385	0.237165	9.82609
4192669	-0.531034	0.257321	9.86803
4192679	-0.555187	0.219263	9.87234
4192689	-0.584106	0.169453	9.7909
4192699	-0.583048	0.183263	9.77156
4192709	-0.568716	0.185502	9.8581
4192719	-0.532584	0.165281	9.8131
4192729	-0.511877	0.193186	9.78503
4192739	-0.550674	0.245785	9.79094
4192749	-0.569527	0.236091	9.78531
4192759	-0.542165	0.212928	9.81133
4192769	-0.548533	0.194584	9.84
4192779	-0.561276	0.189056	9.81081
4192789	-0.521174	0.197812	9.7796
4192799	-0.508165	0.203218	9.80405
4192809	-0.528086	0.203547	9.81716
4192819	-0.541897	0.208038	9.8067
4192829	-0.539504	0.211705	9.76387
4192839	-0.532059	0.20096	9.71694
4192849	-0.522504	0.21528	9.71714
4192859	-0.531816	0.236412	9.79705
4192869	-0.539778	0.20927	9.85444
4192879	-0.54242	0.189217	9.81668
4192889	-0.571903	0.211148	9.74292
4192899	-0.550644	0.191143	9.70657
4192909	-0.531778	0.167471	9.71304
4192919	-0.527799	0.172614	9.72744
4192929	-0.52462	0.187657	9.75583
4192939	-0.552775	0.196888	9.74441
4192949	-0.523026	0.19169	9.72724
4192959	-0.498595	0.201028	9.71891
4192969	-0.518517	0.206122	9.7319
4192979	-0.538704	0.206573	9.74976
4192989	-0.530472	0.202435	9.77417
4192999	-0.527021	0.203057	9.79818
4193009	-0.527568	0.25829	9.72052
4193019	-0.566322	0.227648	9.64278
4193029	-0.572958	0.209428	9.67621
4193039	-0.533665	0.225525	9.74481
4193049	-0.518519	0.210889	9.73178
4193059	-0.509763	0.225574	9.74622
4193069	-0.525697	0.216745	9.77409
4193079	-0.535254	0.207192	9.77377
4193089	-0.555449	0.231476	9.79102
4193099	-0.541642	0.236515	9.80123
4193109	-0.53659	0.222103	9.79713
4193119	-0.591307	0.249365	9.74557
4193129	-0.580149	0.248651	9.71766
4193139	-0.539248	0.235415	9.75852
4193149	-0.54111	0.236271	9.79174
4193159	-0.555183	0.231354	9.78627
4193169	-0.562621	0.244657	9.74738
4193179	-0.540579	0.25765	9.69594
4193189	-0.537109	0.210606	9.72116
4193199	-0.542144	0.182118	9.72635
4193209	-0.532602	0.229803	9.72571
4193219	-0.540586	0.255093	9.78177
4193229	-0.57961	0.212483	9.79484
4193239	-0.614657	0.201406	9.73589
4193249	-0.623427	0.220087	9.7206
4193259	-0.627931	0.174499	9.80249
4193269	-0.669093	0.173556	9.76674
4193279	-0.670706	0.234046	9.70794
4193289	-0.630075	0.230466	9.7533
4193299	-0.659798	0.173698	9.77205
4193309	-0.703084	0.164201	9.7745
4193319	-0.698588	0.207232	9.77844
4193329	-0.657953	0.215741	9.73774
4193339	-0.640165	0.225924	9.76235
4193349	-0.593165	0.240687	9.77904
4193359	-0.566326	0.215558	9.72885
4193369	-0.585718	0.225175	9.73223
4193379	-0.556243	0.239166	9.71931
4193389	-0.541637	0.243839	9.71529
4193399	-0.556511	0.244055	9.72394
4193409	-0.537645	0.220383	9.73041
4193419	-0.520391	0.235577	9.76439
4193429	-0.55944	0.250166	9.77602
4193439	-0.578287	0.230938	9.77063
4193449	-0.553313	0.211432	9.75354
4193459	-0.560741	0.200903	9.71525
4193469	-0.540294	0.193006	9.77859
4193479	-0.50524	0.189782	9.83791
4193489	-0.500722	0.197239	9.757
4193499	-0.50073	0.216305	9.75651
4193509	-0.489855	0.236989	9.81856
4193519	-0.490129	0.256177	9.82282
4193529	-0.490393	0.251533	9.82769
4193539	-0.528631	0.237156	9.8258
4193549	-0.581214	0.232283	9.82283
4193559	-0.538464	0.251557	9.82962
4193569	-0.504202	0.251259	9.81736
4193579	-0.510039	0.232672	9.83654
4193589	-0.500205	0.213503	9.83284
4193599	-0.483201	0.207544	9.78635
4193609	-0.507373	0.217151	9.78945
4193619	-0.549878	0.250185	9.77658
4193629	-0.550942	0.250673	9.79556
4193639	-0.528627	0.227623	9.82605
4193649	-0.502854	0.207749	9.79472
4193659	-0.499921	0.192104	9.74288
4193669	-0.495152	0.215947	9.74256
4193679	-0.510825	0.221296	9.76532
4193689	-0.534993	0.22137	9.76866
4193699	-0.511618	0.207364	9.77992
4193709	-0.478414	0.193254	9.787
4193719	-0.491441	0.230745	9.76146
4193729	-0.500743	0.24967	9.75566
4193739	-0.470728	0.222728	9.82005
4193749	-0.498609	0.21277	9.80437
4193759	-0.556516	0.236732	9.80988
4193769	-0.562633	0.251632	9.83296
4193779	-0.506316	0.235727	9.76998
4193789	-0.503124	0.217404	9.79922
4193799	-0.554917	0.231232	9.78153
4193809	-0.553589	0.235387	9.75768
4193819	-0.535795	0.23127	9.78265
4193829	-0.530751	0.235924	9.77807
4193839	-0.554385	0.230987	9.77204
4193849	-0.577479	0.206739	9.757
4193859	-0.559953	0.202745	9.78672
4193869	-0.54694	0.198619	9.81141
4193879	-0.539768	0.207061	9.76874
4193889	-0.531278	0.221869	9.78792
4193899	-0.517458	0.19831	9.79886
4193909	-0.531278	0.221869	9.78792
4193919	-0.544022	0.199484	9.84491
4193928	-0.561273	0.179523	9.81105
4193938	-0.601388	0.220991	9.75523
4193948	-0.582015	0.25904	9.75064
4193958	-0.52545	0.264289	9.76813
4193968	-0.542706	0.237004	9.82021
4193978	-0.561823	0.222667	9.81945
4193988	-0.530742	0.212091	9.77867
4193998	-0.55756	0.206411	9.74389
4194008	-0.590481	0.182266	9.73303
4194018	-0.559689	0.20739	9.78185
4194028	-0.531025	0.255112	9.78233
4194038	-0.548278	0.239919	9.74835
4194048	-0.5488	0.216331	9.75844
4194058	-0.52224	0.219923	9.71227
4194068	-0.540833	0.229173	9.70142
4194078	-0.559685	0.21948	9.69579
4194088	-0.560755	0.234268	9.71441
4194098	-0.567924	0.221058	9.7572
4194108	-0.561017	0.224857	9.71939
4194118	-0.531006	0.22907	9.69723
4194128	-0.553053	0.22561	9.74843
4194138	-0.566056	0.205903	9.72434
4194148	-0.557814	0.199558	9.66305
4194158	-0.550658	0.224509	9.70572
4194168	-0.540564	0.219518	9.69691
4194178	-0.55358	0.233177	9.67198
4194188	-0.567659	0.242558	9.66615
4194198	-0.559155	0.224002	9.68618
4194208	-0.567938	0.254423	9.75635
4194218	-0.593975	0.269653	9.79255
4194228	-0.58226	0.20673	9.75672
4194238	-0.572678	0.17594	9.67231
4194248	-0.559661	0.162281	9.69724
4194258	-0.546127	0.164886	9.79802
4194268	-0.549854	0.192986	9.77803
4194278	-0.544545	0.197518	9.7687
4194288	-0.558612	0.178301	9.7636
4194298	-0.582264	0.216263	9.75648
4194308	-0.587045	0.216253	9.75619
4194318	-0.56604	0.16777	9.72531
4194328	-0.568178	0.19258	9.76267
4194338	-0.582811	0.233016	9.8513
4194348	-0.563146	0.204212	9.84366
4194358	-0.516919	0.183765	9.78973
4194368	-0.546942	0.203385	9.81129
4194378	-0.570855	0.231936	9.80916
4194388	-0.567133	0.218135	9.82878
4194398	-0.604573	0.203392	9.81266
4194408	-0.573762	0.202472	9.77638
4194418	-0.565803	0.217524	9.80505
4194428	-0.567144	0.246734	9.82806
4194438	-0.568481	0.261645	9.85142
4194448	-0.595836	0.265742	9.82588
4194458	-0.583598	0.226407	9.77996
4194468	-0.583326	0.211986	9.77558
4194478	-0.584661	0.222129	9.79906
4194488	-0.598736	0.221978	9.79347
4194498	-0.624501	0.244408	9.73898
4194508	-0.660094	0.266942	9.68867
4194518	-0.726206	0.223541	9.67159
4194528	-0.670181	0.252867	9.69796
4194538	-0.532899	0.30619	9.72851
4194548	-0.50472	0.234994	9.74151
4194558	-0.532589	0.196438	9.72655
4194568	-0.529157	0.239957	9.74947
4194578	-0.513229	0.246228	9.80742
4194588	-0.49276	0.202758	9.78591
4194598	-0.511606	0.200388	9.69434
4194608	-0.585168	0.182032	9.72382
4194618	-0.65661	0.164907	9.80104
4194628	-0.534977	0.183237	9.76963
4194638	-0.426369	0.21267	9.7991
4194648	-0.446025	0.217643	9.80734
4194658	-0.448677	0.216656	9.7691
4194668	-0.45984	0.231668	9.79664
4194678	-0.463024	0.230926	9.76789
4194688	-0.467265	0.211606	9.7586
4194698	-0.489325	0.24151	9.80895
4194708	-0.519349	0.270663	9.83026
4194718	-0.538726	0.242146	9.83461
4194728	-0.534721	0.206948	9.76428
4194738	-0.528072	0.191802	9.7317
4194748	-0.536575	0.188737	9.79798
4194758	-0.571378	0.208347	9.81925
4194768	-0.59131	0.237274	9.83164
4194778	-0.558124	0.266064	9.83763
4194788	-0.531559	0.260123	9.7917
4194798	-0.547229	0.255939	9.8147
4194808	-0.56157	0.25591	9.81386
4194818	-0.560483	0.198223	9.79633
4194828	-0.56367	0.18539	9.85364
4194838	-0.559968	0.219254	9.87205
4194848	-0.563945	0.204578	9.8579
4194858	-0.5743	0.217015	9.78551
4194868	-0.553062	0.249442	9.74782
4194878	-0.565278	0.236345	9.79508
4194888	-0.619985	0.21815	9.83043
4194898	-0.609094	0.217559	9.80727
4194908	-0.58226	0.20673	9.75672
4194918	-0.545081	0.207296	9.77795
4194928	-0.507107	0.217029	9.7847
4194938	-0.52199	0.241076	9.79275
4194948	-0.566086	0.260546	9.80871
4194958	-0.569797	0.245746	9.78981
4194968	-0.560487	0.207756	9.79609
4194978	-0.555972	0.207888	9.80111
4194988	-0.543749	0.201919	9.75434
4194998	-0.585444	0.205987	9.72796
4195008	-0.582268	0.225796	9.75623
4195018	-0.579072	0.19794	9.78571
4195028	-0.588099	0.192909	9.77578
4195038	-0.558358	0.206779	9.75812
4195048	-0.528607	0.196814	9.74107
4195058	-0.323666	0.330241	10.1023
4195068	-0.532863	0.237248	9.64451
4195078	-0.731971	0.093462	9.43634
4195088	-0.545341	0.171494	9.86936
4195098	-0.584902	0.18191	9.71908
4195108	-0.58094	0.213095	9.81857
4195118	-0.548274	0.208762	9.8349
4195128	-0.525681	0.178613	9.77506
4195138	-0.504964	0.182684	9.74759
4195148	-0.481596	0.187744	9.75836
4195158	-0.456896	0.170569	9.83172
4195168	-0.491672	0.14507	9.76838
4195178	-0.522208	0.143659	9.71421
4195188	-0.507879	0.15543	9.80051
4195198	-0.479208	0.184087	9.80148
4195208	-0.478694	0.226742	9.7909
4195218	-0.477083	0.192642	9.76327
4195228	-0.459016	0.169337	9.78398
4195238	-0.428479	0.170749	9.83815
4195248	-0.339487	0.105057	9.87841
4195258	-0.132314	0.0666056	9.863
4195268	0.139401	0.0224152	9.80866
4195278	0.130897	0.0409727	9.78863
4195288	-0.414956	0.25729	9.67953
4195298	-0.870217	0.385558	9.66852
4195308	-0.801674	0.315671	9.7315
4195318	-0.722245	0.259493	9.77096
4195328	-0.732347	0.278784	9.7794
4195338	-0.668332	0.263755	9.7502
4195348	-0.768419	0.275123	9.65296
4195358	-0.891659	0.302982	9.62593
4195368	-0.839331	0.262521	9.72056
4195378	-0.897498	0.289162	9.645
4195388	-1.01171	0.326818	9.62779
4195398	-0.932837	0.301692	9.7617
4195408	-0.756477	0.268929	9.78245
4195418	-0.646779	0.257529	9.70821
4195428	-0.637485	0.257671	9.71352
4195438	-0.64971	0.268407	9.76017
4195448	-0.632716	0.264657	9.79938
4195458	-0.598174	0.230869	9.78321
4195468	-0.587284	0.235044	9.75993
4195478	-0.609316	0.215074	9.72579
4195488	-0.599207	0.176717	9.71782
4195498	-0.622332	0.20711	9.78716
4195508	-0.627384	0.221523	9.79126
4195518	-0.58914	0.238457	9.70732
4195528	-0.589936	0.234056	9.72168
4195538	-0.619968	0.260653	9.82881
4195548	-0.600317	0.265213	9.82033
4195558	-0.592593	0.225746	9.76938
4195568	-0.623405	0.248288	9.71935
4195578	-0.627945	0.310122	9.71275
4195588	-0.701475	0.215502	9.74417
4195598	-0.725633	0.186975	9.74823
4195608	-0.692997	0.258909	9.76262
4195618	-0.693771	0.202076	9.77831
4195628	-0.686875	0.212852	9.82609
4195638	-0.670948	0.23598	9.79785
4195648	-0.633496	0.243748	9.7284
4195658	-0.589419	0.271945	9.71122
4195668	-0.550917	0.290966	9.70824
4195678	-0.551958	0.234256	9.72868
4195688	-0.562045	0.220182	9.73797
4195698	-0.560455	0.233748	9.70913
4195708	-0.564962	0.219316	9.70447
4195718	-0.59391	0.214615	9.70765
4195728	-0.681813	0.196229	9.73629
4195738	-0.904891	0.149587	9.7815
4195748	-0.780619	0.20227	9.78749
4195758	-0.438043	0.277754	9.74857
4195768	-0.426075	0.248074	9.70715
4195778	-0.487682	0.211782	9.78067
4195788	-0.522222	0.240802	9.79696
4195798	-0.523294	0.28198	9.72915
4195808	-0.576673	0.267941	9.74066
4195818	-0.58224	0.239697	9.75534
4195828	-0.553019	0.225212	9.7479
4195838	-0.530972	0.211816	9.78289
4195848	-0.511593	0.230799	9.77878
4195858	-0.534696	0.225616	9.76326
4195868	-0.507078	0.23093	9.78381
4195878	-0.497525	0.250015	9.78389
4195888	-0.510264	0.234954	9.75494
4195898	-0.494595	0.239138	9.73193
4195908	-0.505211	0.220542	9.75083
4195918	-0.536287	0.216817	9.79198
4195928	-0.523017	0.231635	9.81144
4195938	-0.508393	0.193409	9.80851
4195948	-0.503608	0.179119	9.80915
4195958	-0.503878	0.188774	9.81365
4195968	-0.521934	0.188247	9.79355
4195978	-0.509188	0.184242	9.82298
4195988	-0.504938	0.17973	9.83288
4195998	-0.523261	0.179325	9.81752
4196008	-0.518227	0.207812	9.81233
4196018	-0.50998	0.191933	9.75128
4196028	-0.514759	0.187157	9.75112
4196038	-0.570016	0.216872	9.79475
4196048	-0.584874	0.174189	9.80449
4196058	-0.540512	0.159365	9.78366
4196068	-0.545302	0.183187	9.78277
4196078	-0.531499	0.19776	9.79274
4196088	-0.535748	0.197506	9.78297
4196098	-0.552746	0.210791	9.74352
4196108	-0.575595	0.234085	9.72252
4196118	-1.02103	0.371785	9.70709
4196128	-0.819441	0.295211	9.87813
4196138	-0.341768	-0.0464239	9.75294
4196148	-0.520793	0.0403423	9.6068
4196158	-0.531264	0.273903	9.78606
4196168	-0.505763	0.268452	9.75911
4196178	-0.507596	0.197808	9.79415
4196188	-0.504137	0.196219	9.73246
4196198	-0.508132	0.224443	9.71721
4196208	-0.464079	0.292982	9.78477
4196218	-0.570268	0.200484	9.71416
4196228	-0.605299	0.129652	9.74248
4196238	-0.558329	0.22068	9.75723
4196248	-0.626318	0.216268	9.7724
4196258	-0.609059	0.217161	9.80674
4196268	-0.603477	0.212039	9.79291
4196278	-0.580103	0.19803	9.80417
4196288	-0.579052	0.230907	9.78434
4196298	-0.599243	0.240891	9.80195
4196308	-0.61012	0.208117	9.82596
4196318	-0.616483	0.197098	9.7687
4196328	-0.60189	0.230371	9.76395
4196338	-0.61118	0.220695	9.75888
4196348	-0.605592	0.196506	9.74553
4196358	-0.571613	0.217605	9.82323
4196368	-0.585422	0.212565	9.81301
4196378	-0.604529	0.200783	9.72643
4196388	-0.586477	0.215611	9.74617
4196398	-0.585159	0.221976	9.80803
4196408	-0.5849	0.236154	9.80292
4196418	-0.58781	0.220989	9.76978
4196428	-0.619397	0.1867	9.73544
4196438	-0.626027	0.15418	9.76922
4196448	-0.599214	0.169394	9.80377
4196458	-0.591531	0.230023	9.75027
4196468	-0.59072	0.201057	9.73676
4196478	-0.580344	0.157811	9.72418
4196488	-0.619135	0.196111	9.73045
4196498	-0.646238	0.216595	9.78551
4196508	-0.612237	0.202118	9.77835
4196518	-0.611175	0.206396	9.75925
4196528	-0.652086	0.243464	9.71778
4196538	-0.632432	0.243258	9.70942
4196548	-0.598961	0.22426	9.71187
4196558	-0.590985	0.218037	9.65533
4196568	-0.602929	0.190517	9.6982
4196578	-0.614628	0.215309	9.73499
4196588	-0.593646	0.219259	9.70278
4196598	-0.598163	0.223894	9.69763
4196608	-0.626588	0.242779	9.69071
4196618	-0.638271	0.229439	9.72848
4196628	-0.607464	0.221194	9.77815
4196638	-0.570283	0.216994	9.7995
4196648	-0.57852	0.230663	9.77485
4196658	-0.586493	0.253744	9.7452
4196668	-0.598978	0.267159	9.71078
4196678	-0.610661	0.270675	9.66236
4196688	-0.623151	0.276766	9.71388
4196698	-0.62952	0.258424	9.74255
4196708	-0.623659	0.219811	9.72482
4196718	-0.619946	0.225077	9.74396
4196728	-0.594717	0.234047	9.7214
4196738	-0.583831	0.247755	9.69787
4196748	-0.621291	0.263821	9.76672
4196758	-0.603763	0.25506	9.79656
4196768	-0.58517	0.245809	9.80742
4196778	-0.575604	0.236295	9.80822
4196788	-0.553285	0.225334	9.75265
4196798	-0.583033	0.225765	9.76994
4196808	-0.584627	0.221732	9.79853
4196818	-0.565238	0.221649	9.79491
4196828	-0.574539	0.235806	9.78924
4196838	-0.555695	0.264567	9.79439
4196848	-0.554628	0.259312	9.77553
4196858	-0.566041	0.253171	9.7226
4196868	-0.566311	0.262826	9.72711
4196878	-0.578265	0.259141	9.76937
4196888	-0.588881	0.235777	9.7884
4196898	-0.57799	0.235186	9.76523
4196908	-0.58542	0.229422	9.72683
4196918	-0.608792	0.233895	9.71581
4196928	-0.58305	0.268664	9.76885
4196938	-0.565252	0.255015	9.79407
4196948	-0.571882	0.244117	9.74155
4196958	-0.564705	0.23826	9.69924
4196968	-0.583018	0.214023	9.68448
4196978	-0.570806	0.215029	9.72329
4196988	-0.558861	0.220925	9.76672
4196998	-0.552492	0.239267	9.73805
4197008	-0.57268	0.244483	9.75578
4197018	-0.612507	0.211774	9.78285
4197028	-0.574801	0.226396	9.79423
4197038	-0.575335	0.22664	9.80372
4197048	-0.62234	0.226176	9.78667
4197058	-0.617033	0.240241	9.7771
4197068	-0.615692	0.215797	9.75398
4197078	-0.586202	0.191656	9.74203
4197088	-0.58382	0.202298	9.78478
4197098	-0.577185	0.198895	9.83767
4197108	-0.548228	0.179766	9.83509
4197118	-0.565232	0.20735	9.79528
4197128	-0.603204	0.192849	9.78864
4197138	-0.612501	0.197474	9.78322
4197148	-0.592063	0.230268	9.75977
4197158	-0.569757	0.231049	9.78965
4197168	-0.581971	0.213186	9.83702
4197178	-0.600298	0.20069	9.90772
4197188	-0.576929	0.205749	9.9185
4197198	-0.568419	0.189749	9.85271
4197208	-0.571606	0.198538	9.82371
4197217	-0.590724	0.188967	9.82283
4197227	-0.527504	0.164772	9.80811
4197237	-0.517949	0.17909	9.80831
4197247	-0.592593	0.225746	9.76938
4197257	-0.587009	0.215856	9.75566
4197267	-0.592835	0.16867	9.77558
4197277	-0.605567	0.134541	9.74711
4197287	-0.610085	0.143942	9.74184
4197297	-0.57689	0.148898	9.74843
4197307	-0.574772	0.154897	9.79605
4197317	-0.582222	0.175176	9.84274
4197327	-0.542642	0.160342	9.82162
4197337	-0.564136	0.125829	9.77835
4197347	-0.611686	0.154208	9.77007
4197357	-0.619407	0.210533	9.73483
4197367	-0.607982	0.20493	9.7023
4197377	-0.618337	0.195744	9.71622
4197387	-0.618065	0.181322	9.71183
4197397	-0.613024	0.195509	9.70701
4197407	-0.636409	0.228583	9.69526
4197417	-0.65181	0.219509	9.71364
4197427	-0.625525	0.225433	9.75792
4197437	-0.619149	0.229477	9.7296
4197447	-0.646489	0.200208	9.70492
4197457	-0.627096	0.185825	9.70166
4197467	-0.628172	0.214913	9.71991
4197477	-0.63163	0.233359	9.69542
4197487	-0.611961	0.199786	9.6879
4197497	-0.62843	0.195969	9.72514
4197507	-0.63294	0.186304	9.72036
4197517	-0.62338	0.186323	9.72092
4197527	-0.621276	0.225688	9.76769
4197537	-0.646238	0.216595	9.78551
4197547	-0.629491	0.186925	9.74437
4197557	-0.593383	0.207047	9.7841
4197567	-0.627384	0.221523	9.79126
4197577	-0.621269	0.211389	9.76805
4197587	-0.60745	0.187828	9.77899
4197597	-0.619959	0.236819	9.82942
4197607	-0.604831	0.265081	9.8153
4197617	-0.616495	0.225698	9.76797
4197627	-0.631113	0.249623	9.77127
4197637	-0.621284	0.244754	9.76721
4197647	-0.632437	0.231169	9.79548
4197657	-0.632187	0.273946	9.78964
4197667	-0.638022	0.272215	9.72264
4197677	-0.620212	0.225199	9.74871
4197687	-0.608802	0.236105	9.80151
4197697	-0.601895	0.244671	9.76359
4197707	-0.585155	0.234066	9.72196
4197717	-0.614899	0.224964	9.7395
4197727	-0.58727	0.201677	9.76077
4197737	-0.586207	0.205956	9.74167
4197747	-0.611985	0.235362	9.77276
4197757	-0.600293	0.208014	9.82178
4197767	-0.60613	0.21105	9.75466
4197777	-0.614636	0.234375	9.73451
4197787	-0.615422	0.206142	9.74947
4197797	-0.623119	0.2005	9.71581
4197807	-0.598692	0.219372	9.70724
4197817	-0.580113	0.243486	9.71726
4197827	-0.588612	0.247746	9.69759
4197837	-0.576123	0.224797	9.73226
4197847	-0.566567	0.239116	9.73246
4197857	-0.575329	0.233963	9.71778
4197867	-0.602415	0.216316	9.7738
4197877	-0.607474	0.245027	9.77754
4197887	-0.592865	0.240168	9.77376
4197897	-0.556721	0.191347	9.72949
4197907	-0.55274	0.19649	9.74388
4197917	-0.570016	0.216872	9.79475
4197927	-0.555936	0.202724	9.80071
4197937	-0.587538	0.206568	9.7654
4197947	-0.600015	0.200916	9.73146
4197957	-0.592045	0.187368	9.76086
4197967	-0.607184	0.187706	9.77425
4197977	-0.584878	0.183722	9.80425
4197987	-0.572413	0.222738	9.83734
4197997	-0.564718	0.250003	9.7847
4198007	-0.572945	0.239839	9.76065
4198017	-0.575068	0.226518	9.79898
4198027	-0.563904	0.211505	9.77143
4198037	-0.578515	0.22113	9.77509
4198047	-0.59074	0.227099	9.82186
4198057	-0.601108	0.246513	9.83505
4198067	-0.617829	0.235842	9.79146
4198077	-0.602136	0.182828	9.7699
4198087	-0.607443	0.168762	9.77948
4198097	-0.589132	0.202534	9.79399
4198107	-0.575348	0.260006	9.80287
4198117	-0.603226	0.245281	9.78731
4198127	-0.566835	0.222382	9.82339
4198137	-0.560455	0.216892	9.79532
4198147	-0.571064	0.196084	9.72852
4198157	-0.572394	0.196695	9.75225
4198167	-0.580624	0.169676	9.81438
4198177	-0.599482	0.174282	9.80839
4198187	-0.601341	0.191994	9.75543
4198197	-0.562284	0.153572	9.74441
4198207	-0.563881	0.154305	9.77288
4198217	-0.582488	0.19692	9.76118
4198227	-0.591254	0.206069	9.74613
4198237	-0.599207	0.176717	9.71782
4198247	-0.582488	0.19692	9.76118
4198257	-0.562319	0.217748	9.82854
4198267	-0.555401	0.197712	9.79134
4198277	-0.587523	0.168435	9.76637
4198287	-0.601851	0.13504	9.76637
4198297	-0.578218	0.144743	9.77228
4198307	-0.547949	0.167901	9.74489
